Id,IsDeleted,MasterRecordId,AccountId,IsPersonAccount,LastName,FirstName,Salutation,Name,RecordTypeId,OtherStreet,OtherCity,OtherState,OtherPostalCode,OtherCountry,OtherLatitude,OtherLongitude,OtherGeocodeAccuracy,OtherAddress,OtherAddress.city,OtherAddress.country,OtherAddress.geocodeAccuracy,OtherAddress.latitude,OtherAddress.longitude,OtherAddress.postalCode,OtherAddress.state,OtherAddress.street,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,MailingLatitude,MailingLongitude,MailingGeocodeAccuracy,MailingAddress,MailingAddress.city,MailingAddress.country,MailingAddress.geocodeAccuracy,MailingAddress.latitude,MailingAddress.longitude,MailingAddress.postalCode,MailingAddress.state,MailingAddress.street,Phone,Fax,MobilePhone,HomePhone,OtherPhone,AssistantPhone,ReportsToId,Email,Title,Department,AssistantName,LeadSource,Birthdate,Description,CurrencyIsoCode,OwnerId,HasOptedOutOfEmail,HasOptedOutOfFax,DoNotCall,CanAllowPortalSelfReg,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastCURequestDate,LastCUUpdateDate,MayEdit,IsLocked,LastViewedDate,LastReferencedDate,EmailBouncedReason,EmailBouncedDate,IsEmailBounced,PhotoUrl,Jigsaw,JigsawContactId,IndividualId,ActivityMetricId,EDY_ORGCUSTOM__DB__c,EDY_ORGCUSTOM__Old_Title__c,External_ID__c,SDO_PA_Inclusive_Preferred_Name__c,SDO_PA_Inclusive_Pronouns__c,SDO_PA_Inclusive_TDD_TTY__c,SDO_PA_Preferred_Contact_Channel__c,SDO_Cust360_CSAT__c,SDO_Cust360_ChurnRisk__c,SDO_Cust360_Contact_Picture_URL__c,SDO_Cust360_Id__c,SDO_Cust360_Metric1__c,SDO_Cust360_Metric2__c,SDO_PA_Year_of_Birth__c,SDO_Service_Month_of_Birth__c,SDO_Service_Primary_Messaging_User__c,SDO_Service_SMS_Message__c,Notes__c,SDO_SFS_Rider_BotContext__c,SDO_SFS_Rider_Enabled__c,SDO_SFS_Rider_ServiceTerritory__c,et4ae5__HasOptedOutOfMobile__c,et4ae5__Mobile_Country_Code__c,SDO_Certification_Level_c__c,pi__Needs_Score_Synced__c,pi__Pardot_Last_Scored_At__c,pi__campaign__c,pi__comments__c,pi__conversion_date__c,pi__conversion_object_name__c,pi__conversion_object_type__c,pi__created_date__c,pi__first_activity__c,pi__first_search_term__c,pi__first_search_type__c,pi__first_touch_url__c,pi__grade__c,pi__last_activity__c,pi__notes__c,pi__pardot_hard_bounced__c,pi__score__c,pi__url__c,pi__utm_campaign__c,pi__utm_content__c,pi__utm_medium__c,pi__utm_source__c,pi__utm_term__c,Ptnr_Onbd_Fmwk__Onboarding_Plan__c,Ptnr_Onbd_Fmwk__Onboarding_Start_Date__c,Ptnr_Onbd_Fmwk__Onboarding_Status__c,Ptnr_Onbd_Fmwk__Role_Function__c,SDO_MAPS_Dataset_Split__c,SDO_MAPS_Days_Since_Last_Visit__c,SDO_MAPS_Tag_Contact__c,SDO_MAPS_Value_Tier__c,SDO_SFS_Tracker_BotContext__c,SDO_SCOM_OOA_Access__c,SDO_SCOM_OOA_Approver__c,SDO_SCOM_OOA_Budget_Limit__c,Tech_External_Knowledge_URL__c,Support_Tier__c,External_Web_SDR_URL__c,Use_Case__c,Process_Trigger_1__c,Demo_Record__c,Enriched__c,Unified_Individual_ID__c,Honorary_Title__c,Seniority__c,Account__c,Direct_Reports__c,Total_Reports__c,Tier__c,Background__c
003Ka00003svGtGIAU,FALSE,,001Ka000041ygbWIAQ,FALSE,Taylor,Brian,Mr.,Brian Taylor,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,7791 Quality Circle,Denver,CO,80213,USA,,,,[object Object],Denver,USA,,,,80213,CO,7791 Quality Circle,(555) 890-5678,,(555) 890-5679,,,,003Ka00003rtilZIAQ,btaylor@example.com,Senior Quality Assurance Engineer,Quality Assurance,,,1984-11-11,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-21T00:17:24.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:30.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:30.000+0000,,,,TRUE,FALSE,,,,,FALSE,/services/images/photo/003Ka00003svGtGIAU,,,,,FALSE,,Contact.156,,,FALSE,SMS,,,,,,,,,,,"QA specialist with expertise in test automation, performance testing, and quality assurance processes. Expert in building robust testing frameworks and ensuring product reliability at scale.",,FALSE,,FALSE,US,Professional,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Standard,,Generic,FALSE,FALSE,FALSE,e0e6340d69b5715e6b232bfd030f9307,,Senior,Damask Holdings,1,1,Premium,
003Ka00003svRfcIAE,FALSE,,001Ka000041ygbPIAQ,FALSE,Bass,Tino,Mr.,Tino Bass,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-3704,,,,,,,tino.bass@example.com,Diversity & Inclusion,HR,,,1970-04-15,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T21:37:14.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:30.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:30.000+0000,,,,TRUE,FALSE,2025-07-10T05:09:29.000+0000,2025-07-10T05:09:29.000+0000,,,FALSE,/services/images/photo/003Ka00003svRfcIAE,,,,,FALSE,,Contact.411,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,bdec97ed6957095a2387761362601710,,Mid,AT&T Inc.,0,0,Free,
003Ka00003svRi8IAE,FALSE,,001Ka000041ygbYIAQ,FALSE,Emerald,Upsilon,Mx.,Upsilon Emerald,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-8704,,,,,,,upsilon.emerald@example.com,VP of Engineering,Engineering,,,1982-09-27,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T21:41:17.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:18.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:18.000+0000,,,,TRUE,FALSE,2025-07-10T19:07:17.000+0000,2025-07-10T19:07:17.000+0000,,,FALSE,/services/images/photo/003Ka00003svRi8IAE,,,,,FALSE,,Contact.542,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,eda8d39f7c9209d4f485ac2182015523,,Mid,Humana Inc.,6,6,Basic,
003Ka00003rtijLIAQ,FALSE,,001Ka000041yga3IAA,FALSE,Pardner,Howdy,Mx.,Howdy Pardner,012Ka000001EVkpIAG,,,,,,,,,,,,,,,,,,223 Polk St.,San Francisco,CA,94133,USA,,,,[object Object],San Francisco,USA,,,,94133,CA,223 Polk St.,(415) 555-0153,(415) 555-0182,(555) 345-6789,,,,,howdy@example.com,Software Engineer,Engineering,,,1978-11-08,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-04-28T21:38:17.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:27.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:27.000+0000,,,,TRUE,FALSE,2025-07-10T19:07:52.000+0000,2025-07-10T19:07:52.000+0000,,,FALSE,/services/images/photo/003Ka00003rtijLIAQ,,,,,FALSE,,Contact.001,,,FALSE,Email,,,,,,,,,,,Business development professional working with distribution partners. Experienced in channel management and strategic alliance development.,,FALSE,,FALSE,US,Associate,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Standard,,Generic,FALSE,FALSE,FALSE,57a99c895e01ff3f3bce50546ba22857,,Mid,Summit Resellers,0,0,Cancelled,
003Ka00003svRgnIAE,FALSE,,001Ka000041ygaGIAQ,FALSE,Emerald,Lambda,Mrs.,Lambda Emerald,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-6102,,,,,,003Ka00003svRgpIAE,lambda.emerald@example.com,Strategic Account Manager,Sales,,,1992-09-06,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T21:39:52.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:32.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:32.000+0000,,,,TRUE,FALSE,2025-07-10T05:09:29.000+0000,2025-07-10T05:09:29.000+0000,,,FALSE,/services/images/photo/003Ka00003svRgnIAE,,,,,FALSE,,Contact.469,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,144ef6abcc4b65ab165ca56c2a32fe06,,Mid,General Dynamics Corporation,0,0,Free,
003Ka00003rtikoIAA,FALSE,,001Ka000041ygbXIAQ,FALSE,Mazzotta,George,Mr.,George Mazzotta,012Ka000001EVkoIAG,3418 Poplar Ave,Shelby,TN,38111,USA,,,,[object Object],Shelby,USA,,,,38111,TN,3418 Poplar Ave,3418 Poplar Ave,Shelby,TN,38111,USA,35.128579,-89.947756,Block,[object Object],Shelby,USA,Block,35.128579,-89.947756,38111,TN,3418 Poplar Ave,(520) 555-5807,(520) 555-0199,(520) 555-0188,520-310-5725,(520) 555-0191,(520) 555-0150,003Ka00003rtikpIAA,gmazzotta@example.com,Chief Financial Officer,Finance,Pete Upson,Data.com,1985-01-30,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-04-28T21:38:17.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:29.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:29.000+0000,2025-07-19,,,TRUE,FALSE,2025-07-10T19:07:17.000+0000,2025-07-10T19:07:17.000+0000,,,FALSE,/services/images/photo/003Ka00003rtikoIAA,,,,,FALSE,,Contact.052,,He/Him/His,FALSE,SMS,,,,,,,,,,,Business development professional with focus on client acquisition and market expansion. Strong background in competitive analysis and strategic positioning.,,FALSE,,FALSE,,Professional,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,Standard,,Generic,FALSE,FALSE,FALSE,be8f1dea0344a8083d6701fd93251d93,,C-level,AmerisourceBergen Corporation,0,0,Basic,
003Ka00003svRffIAE,FALSE,,001Ka000041ygbEIAQ,FALSE,Hunt,Wade,Mr.,Wade Hunt,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-3801,,,,,,,wade.hunt@example.com,Scala Developer,Engineering,,,1993-08-12,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T21:37:30.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:29.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:29.000+0000,,,,TRUE,FALSE,2025-07-10T05:09:29.000+0000,2025-07-10T05:09:29.000+0000,,,FALSE,/services/images/photo/003Ka00003svRffIAE,,,,,FALSE,,Contact.424,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,7407f7f6d2a545e1f3c7b9f64577bd9d,,Mid,"Best Buy Co., Inc.",0,0,Free,
003Ka00003svRYVIA2,FALSE,,001Ka000041yga5IAA,FALSE,Allen,Elizabeth,Ms.,Elizabeth Allen,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-0312,,,,,,003Ka00003svRPsIAM,elizabeth.allen@example.com,Digital Marketing Manager,Marketing,,,1979-07-17,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T20:49:47.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:18.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:18.000+0000,,,,TRUE,FALSE,,,,,FALSE,/services/images/photo/003Ka00003svRYVIA2,,,,,FALSE,,Contact.268,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,c957ba9af38f2fa79f58a826c3774066,,Mid,Verde,0,0,Premium,
003Ka00003svRflIAE,FALSE,,001Ka000041ygb7IAA,FALSE,Moon,Carter,Mr.,Carter Moon,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-3901,,,,,,,carter.moon@example.com,Perl Developer,Engineering,,,1989-02-06,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T21:37:30.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:18.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:18.000+0000,,,,TRUE,FALSE,2025-07-10T05:09:29.000+0000,2025-07-10T05:09:29.000+0000,,,FALSE,/services/images/photo/003Ka00003svRflIAE,,,,,FALSE,,Contact.418,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,8b2a583c5a06b5dd84b6d81aa1915f41,,Mid,American Airlines Group Inc.,0,0,Premium,
003Ka00003svRYaIAM,FALSE,,001Ka000041yga5IAA,FALSE,Scott,Anthony,Mr.,Anthony Scott,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-0317,,,,,,003Ka00003svRPsIAM,anthony.scott@example.com,Data Engineer,Data Science,,,1970-04-18,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T20:49:47.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:18.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:18.000+0000,,,,TRUE,FALSE,,,,,FALSE,/services/images/photo/003Ka00003svRYaIAM,,,,,FALSE,,Contact.273,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,f430b7d92ed2112447f7ff352932468c,,Mid,Verde,0,0,Premium,
003Ka00003rtikhIAA,FALSE,,001Ka000041ygbYIAQ,FALSE,McDaniel,Mary,Ms.,Mary McDaniel,012Ka000001EVkoIAG,,Sedgwick,,,USA,,,,[object Object],Sedgwick,USA,,,,,,,904 N Broadview Ave,San Francisco,CA,94105,USA,37.789,-122.3949,Zip,[object Object],San Francisco,USA,Zip,37.789,-122.3949,94105,CA,904 N Broadview Ave,(866) 555-7014,,(555) 901-2345,,,(818) 555-0150,003Ka00003svRi8IAE,mmcdaniel@example.com,Regional Vice President,Sales,,Cold Call,1959-03-05,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-04-28T21:38:17.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:30.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:30.000+0000,2025-08-27,,,TRUE,FALSE,,,,,FALSE,/services/images/photo/003Ka00003rtikhIAA,,,,,FALSE,,Contact.099,,She/Her/Hers,FALSE,Mobile Phone,,,,,,,,,,,Business analyst with strong project management skills and process improvement expertise. Focuses on operational efficiency and technology adoption.,,FALSE,,FALSE,,Professional,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,Standard,,Generic,FALSE,FALSE,FALSE,47b68c768da897e8a7cad466f093be84,,V-level,Humana Inc.,0,0,Free,
003Ka00003rtikpIAA,FALSE,,001Ka000041ygbXIAQ,FALSE,Feager,Patricia,Ms.,Patricia Feager,012Ka000001EVkoIAG,3418 Poplar Ave,Shelby,TN,38111,USA,,,,[object Object],Shelby,USA,,,,38111,TN,3418 Poplar Ave,3418 Poplar Ave,Shelby,TN,38111,USA,35.128579,-89.947756,Block,[object Object],Shelby,USA,Block,35.128579,-89.947756,38111,TN,3418 Poplar Ave,(423) 555-2615,(423) 555-0199,(423) 555-0188,423-806-1447,(423) 555-0191,(423) 555-0150,,pfeager@example.com,CEO,CEO,Aron Steeves,Referral,1989-02-18,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-04-28T21:38:17.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:27.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:27.000+0000,2025-07-27,,,TRUE,FALSE,,,,,FALSE,/services/images/photo/003Ka00003rtikpIAA,,,,,FALSE,,Contact.053,,She/Her/Hers,FALSE,Mobile Phone,,,,,,,,,,,Operations manager with experience in supply chain optimization and process improvement. Expert in lean methodologies and efficiency enhancement.,,FALSE,,FALSE,,Professional,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,Standard,,Generic,FALSE,FALSE,FALSE,e74fdf50970c34d71bb2b28f9f730b35,,C-level,AmerisourceBergen Corporation,7,7,Premium,
003Ka00003rtik0IAA,FALSE,,001Ka000041ygbMIAQ,FALSE,Green-Adams,David,Mr.,David Green-Adams,012Ka000001EVkoIAG,309 8th Ave,Santa Cruz,CA,95062,USA,,,,[object Object],Santa Cruz,USA,,,,95062,CA,309 8th Ave,309 8th Ave,Santa Cruz,CA,95062,USA,36.965369,-121.997687,Block,[object Object],Santa Cruz,USA,Block,36.965369,-121.997687,95062,CA,309 8th Ave,(692) 555-3263,(692) 555-0199,(692) 555-0188,692-854-2073,(692) 555-0191,(692) 555-0150,,david.greenadams@example.com,Director of Business Development,Business Development,Daron Svendsen,Data.com,1969-02-12,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-04-28T21:38:17.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:30.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:30.000+0000,2025-07-20,,,TRUE,FALSE,,,,,FALSE,/services/images/photo/003Ka00003rtik0IAA,,,,,FALSE,,Contact.059,,He/Him/His,FALSE,Mobile Phone,,,,,,,,,,,Director of Business Development focused on strategic partnerships and market expansion. Expert in deal structuring and alliance management.,,FALSE,,FALSE,,Expert,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,Premier,,Generic,FALSE,FALSE,FALSE,5402b00239883b7d5c64daf53e26d3cb,,Senior,Costco Wholesale Corporation,0,0,Premium,
003Ka00003svRZ1IAM,FALSE,,001Ka00004OxeOLIAZ,FALSE,Cox,Henry,Mr.,Henry Cox,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-0505,,,,,,003Ka00003svRPVIA2,henry.cox@example.com,Senior Machine Learning Engineer,Data Science,,,1985-05-17,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T20:50:33.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:29.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:29.000+0000,,,,TRUE,FALSE,,,,,FALSE,/services/images/photo/003Ka00003svRZ1IAM,,,,,FALSE,,Contact.300,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,7c68606f099f573ac22eaf9e2f62aad2,,Mid,The Walt Disney Company,0,0,Free,
003Ka00003svRYyIAM,FALSE,,001Ka00004OxeOLIAZ,FALSE,Miller-Davis,Caroline,Mrs.,Caroline Miller-Davis,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-0502,,,,,,003Ka00003svRPVIA2,caroline.millerdavis@example.com,VP of Engineering,Engineering,,,1979-12-04,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T20:50:33.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:27.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:27.000+0000,,,,TRUE,FALSE,2025-07-10T19:07:17.000+0000,2025-07-10T19:07:17.000+0000,,,FALSE,/services/images/photo/003Ka00003svRYyIAM,,,,,FALSE,,Contact.297,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,0ea75fc29f2421edf33bc9d2190bf60d,,Mid,The Walt Disney Company,0,0,Basic,
003Ka00003svRZ9IAM,FALSE,,001Ka00004OxeOLIAZ,FALSE,Brooks,Peter,Mr.,Peter Brooks,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-0513,,,,,,003Ka00003svRPVIA2,peter.brooks@example.com,Full Stack Developer,Engineering,,,1988-01-01,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T20:50:33.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:30.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:30.000+0000,,,,TRUE,FALSE,,,,,FALSE,/services/images/photo/003Ka00003svRZ9IAM,,,,,FALSE,,Contact.308,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,ba2ba985e4cda6063777224785414bbb,,Mid,The Walt Disney Company,0,0,Free,
003Ka00003svRQDIA2,FALSE,,001Ka000041ygbWIAQ,FALSE,Evans,Nathan,Mr.,Nathan Evans,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,4008 Analytics Way,Denver,CO,80237,USA,,,,[object Object],Denver,USA,,,,80237,CO,4008 Analytics Way,(555) 901-8008,,(555) 901-8009,,,,003Ka00003rtilZIAQ,nevans@example.com,Chief Data Officer,Data Science,,,1976-08-30,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T19:40:25.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:30.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:30.000+0000,,,,TRUE,FALSE,,,,,FALSE,/services/images/photo/003Ka00003svRQDIA2,,,,,FALSE,,Contact.224,,,FALSE,Mobile Phone,,,,,,,,,,,"Data strategy executive with expertise in financial analytics, investment research, and portfolio optimization. Drives data-driven investment decisions and advanced analytics across holdings.",,FALSE,,FALSE,US,Architect,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,FALSE,39476f0c0c5f0ab0467d3b38a9e3d652,,Mid,Damask Holdings,0,0,Free,
003Ka00003svRdpIAE,FALSE,,001Ka000041ygb6IAA,FALSE,Walker,Kevin,Mr.,Kevin Walker,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-1303,,,,,,,kevin.walker@example.com,QA Engineer,Engineering,,,1986-03-14,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T21:33:41.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:29.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:29.000+0000,,,,TRUE,FALSE,2025-07-10T19:07:17.000+0000,2025-07-10T19:07:17.000+0000,,,FALSE,/services/images/photo/003Ka00003svRdpIAE,,,,,FALSE,,Contact.335,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,0a68f98fcd027953ac40c97b6e36d1db,,Mid,"Amazon.com, Inc.",0,0,Basic,
003Ka00003svGubIAE,FALSE,,001Ka000041ygbWIAQ,FALSE,Thomas,Marcus,Mr.,Marcus Thomas,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,1111 Support Street,Denver,CO,80229,USA,,,,[object Object],Denver,USA,,,,80229,CO,1111 Support Street,(555) 123-1234,,(555) 123-1235,,,,003Ka00003svGtJIAU,mthomas@example.com,Customer Support Specialist,Customer Support,,,1987-07-04,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-21T00:27:33.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:27.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:27.000+0000,,,,TRUE,FALSE,2025-07-10T19:07:17.000+0000,2025-07-10T19:07:17.000+0000,,,FALSE,/services/images/photo/003Ka00003svGubIAE,,,,,FALSE,,Contact.189,,,FALSE,SMS,,,,,,,,,,,Customer support specialist with expertise in technical troubleshooting and customer relationship management. Provides first-line support for complex technical issues and escalates to engineering when needed.,,FALSE,,FALSE,US,Associate,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Standard,,Generic,FALSE,FALSE,FALSE,fcc2891deb1cc40d92bed75d7ce337d8,,Entry,Damask Holdings,0,0,Basic,
003Ka00003svRhlIAE,FALSE,,001Ka000041ygaKIAQ,FALSE,Pumice,Quantum,Mr.,Quantum Pumice,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-8301,,,,,,003Ka00003rtikJIAQ,quantum.pumice@example.com,Engineering Manager,Engineering,,,1981-06-26,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T21:41:01.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:18.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:18.000+0000,,,,TRUE,FALSE,2025-07-10T05:09:29.000+0000,2025-07-10T05:09:29.000+0000,,,FALSE,/services/images/photo/003Ka00003svRhlIAE,,,,,FALSE,,Contact.519,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,20eb3d2afd6ba8473a7c14d62ab57c24,,Mid,Deere & Company,0,0,Premium,
003Ka00003svRhcIAE,FALSE,,001Ka000041ygaZIAQ,FALSE,Quartz,Hype,Mr.,Hype Quartz,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-8104,,,,,,,hype.quartz@example.com,Compensation Manager,HR,,,1987-06-27,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T21:40:42.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:29.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:29.000+0000,,,,TRUE,FALSE,2025-07-10T05:09:29.000+0000,2025-07-10T05:09:29.000+0000,,,FALSE,/services/images/photo/003Ka00003svRhcIAE,,,,,FALSE,,Contact.510,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,a4588907d5d93ddb2f8de1b4313817be,,Mid,"Energy Transfer Partners, L.P.",0,0,Premium,
